,char,tag
33,"['《', '魔', '武', '杀', '神', '》', '是', '连', '载', '于', '纵', '横', '中', '文', '网', '的', '网', '络', '小', '说', '，', '作', '者', '是', '风', '家', '少', '主']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,"['惠', '若', '琪', '，', '1', '9', '9', '1', '年', '3', '月', '4', '日', '出', '生', '与', '辽', '宁', '大', '连', '，', '司', '职', '主', '攻', '手', '，', '毕', '业', '于', '南', '京', '师', '范', '大', '学', '体', '育', '学', '院', '，', '现', '役', '中', '国', '女', '子', '排', '球', '队', '运', '动', '员']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
35,"['《', '方', '宇', '传', '奇', '》', '是', '梦', '里', '指', '江', '山', '1', '2', '6', '9', '创', '作', '的', '网', '络', '小', '说', '，', '发', '表', '于', '起', '点', '网']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'E_网站']"
36,"['胡', '健', '1', '，', '男', '，', '1', '9', '7', '5', '年', '6', '月', '出', '生', '于', '湖', '南', '省', '长', '沙', '市', '，', '中', '国', '著', '名', '企', '业', '家']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O']"
37,"['《', '野', '蛮', '女', '友', '》', '是', '一', '首', '由', '竹', '子', '作', '词', '，', '王', '杰', '（', '札', '西', '棋', '连', '）', '作', '曲', '，', 'r', 'i', 'c', 'k', 'y', ' ', 'h', 'o', '编', '曲', '，', '王', '杰', '演', '唱', '的', '歌', '曲', '，', '收', '录', '在', '专', '辑', '《', '苏', '醒', '》', '中', '，', '于', '2', '0', '0', '5', '年', '0', '9', '月', '3', '0', '日', '由', '英', '皇', '娱', '乐', '发', '行']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
38,"['王', '玉', '明', '主', '任', '医', '师', '毕', '业', '于', '首', '都', '医', '科', '大', '学', '中', '医', '药', '学', '院', '，', '现', '任', '北', '京', '中', '医', '医', '院', '风', '湿', '科', '主', '任', '、', '研', '究', '生', '导', '师', '、', '中', '华', '医', '学', '会', '风', '湿', '病', '专', '业', '委', '员', '会', '委', '员', '、', '北', '京', '中', '医', '药', '学', '会', '风', '湿', '病', '专', '业', '委', '员', '副', '主', '任', '委', '员']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39,"['百', '科', '名', '片', '你', '知', '道', '我', '要', '什', '么', '，', '是', '歌', '手', '高', '明', '骏', '演', '唱', '的', '一', '首', '歌', '曲', '，', '1', '9', '8', '9', '年', '发', '行', '，', '收', '录', '于', '个', '人', '专', '辑', '《', '丛', '林', '男', '孩', '》', '中']","['O', 'O', 'O', 'O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O']"
40,"['昆', '曲', '《', '怜', '相', '伴', '》', '的', '筹', '备', '阶', '段', '，', '刚', '刚', '获', '奖', '的', '刘', '欣', '然', '引', '起', '导', '演', '关', '锦', '鹏', '的', '注', '意', '，', '同', '时', '，', '刘', '欣', '然', '又', '接', '到', '了', '林', '兆', '华', '导', '演', '的', '话', '剧', '《', '老', '舍', '五', '则', '》', '的', '演', '出', '邀', '请']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O']"
41,"['《', '告', '别', '了', '》', '，', '歌', '曲', '名', '称', '，', '是', '孙', '耀', '威', '在', '专', '辑', '爱', '的', '故', '事', '里', '面', '的', '歌', '曲']","['O', 'B_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O', 'O']"
42,"['姓', '名', '：', ' ', '杨', '箐', '岩', '科', '别', '：', ' ', ' ', '职', '称', '：', ' ', '主', '任', '医', '师', ' ', ' ', '简', '历', '：', ' ', ' ', ' ', '女', '，', '1', '9', '7', '6', '年', '毕', '业', '于', '河', '北', '医', '科', '大', '学', '医', '疗', '系']","['O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O']"
43,"['电', '视', '剧', '《', '凤', '囚', '凰', '》', '由', '李', '慧', '珠', '担', '任', '总', '导', '演', '，', '于', '正', '担', '任', '艺', '术', '总', '监', '，', '正', '在', '湖', '南', '卫', '视', '“', '钻', '石', '独', '播', '剧', '场', '”', '热', '播', '，', '每', '周', '日', '、', '周', '一', '2', '2', ':', '0', '0', '准', '时', '开', '播']","['O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
44,"['《', '黑', '猫', '警', '长', '》', '是', '上', '海', '美', '术', '电', '影', '制', '片', '厂', '制', '作', '的', '动', '画', '电', '影', '，', '由', '戴', '铁', '郎', '执', '导', '，', '吴', '磊', '、', '林', '妙', '可', '等', '人', '参', '与', '配', '音']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
45,"['《', '妖', '染', '》', '是', '树', '下', '野', '猫', '创', '作', '的', '网', '络', '小', '说', '，', '发', '表', '于', '1', '7', 'k', '小', '说', '网']","['O', 'B_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站']"
46,"['第', '二', '部', '，', '重', '返', '单', '身', '，', '《', '重', '返', '单', '身', '》', '是', '韩', '国', 's', 'b', 's', '电', '视', '台', '于', '2', '0', '0', '5', '年', '6', '月', '8', '日', '首', '播', '的', '电', '视', '剧', '，', '由', '陈', '石', '奎', '执', '导', '，', '张', '起', '虹', '编', '剧', '，', '金', '芝', '荷', '、', '金', '成', '民', '主', '演']","['O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
47,"['杨', '立', '民', '，', '男', '，', '1', '9', '4', '5', '年', '4', '月', '生', '，', '合', '阳', '县', '百', '良', '人']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O']"
48,"['由', ' ', '浙', '江', '华', '策', '影', '视', '股', '份', '有', '限', '公', '司', '和', '康', '琦', '影', '视', '联', '合', '出', '品', '的', '年', '代', '女', '性', '励', '志', '大', '戏', '《', '江', '南', '往', '事', '》', '（', '英', '文', '名', 'j', 'i', 'a', 'n', 'g', 'n', 'a', 'n', ' ', 'p', 'a', 's', 't', '：', '）', '，', '又', '名', '”', '碧', '血', '书', '香', '梦', '“', '将', '于', '8']","['O', 'O', 'B_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'M_企业', 'E_企业', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O']"
49,"['《', '蜜', '宠', '—', '老', '婆', '你', '最', '大', '》', '是', '乔', '茉', '児', '写', '的', '网', '络', '小', '说', '连', '载', '于', '潇', '湘', '书', '院']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'E_网站']"
50,"['他', '们', '中', '间', '有', '人', '可', '以', '通', '过', '短', '片', '模', '仿', '王', '家', '卫', '导', '演', '的', '《', '重', '庆', '森', '林', '》', '，', '致', '敬', '影', '片', '的', '同', '时', '，', '讲', '述', '电', '影', '史', '如', '何', '介', '入', '影', '片', '评', '价', '，', '学', '院', '派', '的', '专', '业', '思', '路', '，', '却', '不', '显', '得', '无', '趣']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
51,"['陈', '国', '军', '后', '来', '又', '相', '继', '执', '导', '了', '《', '“', '宝', '贝', '”', '小', '偷', '与', '大', '盗', '》', '、', '《', '慰', '安', '妇', '七', '十', '四', '分', '队', '》', '等', '影', '片']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O']"
52,"['电', '视', '动', '画', '《', '犬', '屋', '敷', '》', '改', '编', '自', '日', '本', '漫', '画', '家', '奥', '浩', '哉', '的', '同', '名', '漫', '画', '，', '由', 'm', 'a', 'p', 'p', 'a', '负', '责', '制', '作', '，', '于', '2', '0', '1', '7', '年', '1', '0', '月', '1', '2', '日', '起', '1', '在', '富', '士', '电', '视', '台', '的', 'n', 'o', 'i', 't', 'a', 'm', 'i', 'n', 'a', '栏', '目', '播', '出', '，', '全', '1', '1', '话']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,"['《', '上', '帝', '创', '造', '女', '人', '》', '是', ' ', '香', '港', '歌', '手', '刘', '德', '华', '演', '唱', '的', '歌', '曲', ' ', '收', '录', '于', ' ', '1', '9', '9', '9', '年', '发', '行', '的', '国', '语', '音', '乐', '专', '辑', '《', '人', '间', '爱', '》', '之', '中']","['O', 'B_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O']"
54,"['李', '受', '1', '，', '字', '益', '之', '，', '长', '沙', '之', '浏', '阳', '人', '也']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O']"
55,"['《', '车', '神', '》', '是', '中', '国', '内', '地', '首', '部', '赛', '车', '题', '材', '的', '青', '春', '偶', '像', '剧', '，', '由', '游', '达', '志', '执', '导', '，', '陆', '毅', '、', '赵', '薇', '、', '李', '威', '、', '安', '以', '轩', '、', '乔', '振', '宇', '等', '主', '演']","['O', 'O', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
56,"['后', '来', '吴', '宇', '森', '得', '到', '了', '电', '影', '《', '终', '极', '标', '靶', '》', '导', '演', '的', '机', '会', '，', '由', '当', '时', '当', '红', '的', '动', '作', '明', '星', '尚', '格', '云', '顿', '主', '演']","['O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
57,"['舒', '歌', '平', '，', '男', '，', '中', '国', '神', '华', '煤', '制', '油', '有', '限', '公', '司', '主', '任', '工', '程', '师']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'B_国家', 'E_国家', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
58,"['《', '血', '战', '异', '世', '》', '是', '所', '谓', '节', '写', '的', '网', '络', '小', '说', '连', '载', '于', '1', '7', 'k', '小', '说', '网']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站']"
59,"['丘', '顺', '卿', '是', '泉', '州', '府', '人', '，', '为', '元', '朝', '驸', '马', '，', '官', '武', '略', '大', '将', '军']","['B_人物', 'M_人物', 'E_人物', 'O', 'B_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
60,"['明', '朝', '末', '年', '抗', '清', '英', '雄', '黄', '得', '功', '，', '本', '姓', '王', '，', '安', '徽', '合', '肥', '人', '后', '改', '姓', '黄']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O']"
61,"['于', '玮', '，', '毕', '业', '于', '四', '川', '音', '乐', '学', '院', '，', '魏', '晨', '的', '大', '学', '同', '学', '，', '中', '国', '四', '川', '人']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
62,"['《', '一', '马', '换', '三', '羊', '》', '是', '安', '建', '执', '导', '的', '年', '代', '情', '感', '剧', '，', '由', '冯', '雷', '、', '刘', '威', '葳', '、', '涂', '松', '岩', '、', '史', '力', '嘉', '等', '联', '合', '主', '演', '1']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
63,"['《', '九', '泉', '客', '栈', '》', '1', '是', '作', '者', '九', '号', '旅', '店', '连', '载', '于', '1', '7', 'k', '小', '说', '网', '的', '一', '本', '悬', '疑', '侦', '探', '推', '理', '小', '说']","['O', 'B_网络小说', 'M_网络小说', 'M_网络小说', 'E_网络小说', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_网站', 'M_网站', 'M_网站', 'M_网站', 'M_网站', 'E_网站', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
64,"['2', '月', '1', '8', '日', '，', '中', '国', '农', '历', '大', '年', '初', '三', '，', '由', '中', '国', '知', '名', '导', '演', '张', '艺', '谋', '主', '创', '的', '大', '型', '山', '水', '实', '景', '演', '出', '《', '印', '象', '·', '刘', '三', '姐', '》', '，', '春', '节', '开', '演', '首', '日', '连', '演', '4', '场', '，', '人', '气', '爆', '棚', '，', '接', '待', '观', '众', '1', '.', '5', '万', '人', '次', '，', '这', '也', '是', '该', '剧', '场', '每', '日', '最', '大', '承', '载', '量']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
65,"['《', '恶', '女', '花', '魁', '》', '的', '导', '演', '蜷', '川', '实', '花', '早', '前', '已', '是', '知', '名', '的', '摄', '影', '师', '，', '影', '片', '充', '分', '贯', '彻', '了', '蜷', '川', '实', '花', '强', '烈', '的', '个', '人', '风', '格', '—', '—', '影', '像', '瑰', '丽', '、', '色', '彩', '强', '烈', '，', '图', '像', '的', '锐', '利', '感', '相', '当', '震', '撼', '，', '营', '造', '出', '极', '为', '刺', '激', '眼', '球', '的', '鲜', '锐', '色', '快', '对', '比']","['O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
66,"['肖', '永', '国', '，', '男', '，', '汉', '族', '，', '生', '于', '1', '9', '6', '8', '年', '3', '月', '2', '2', '日', '，', '中', '共', '党', '员', '，', '毕', '业', '于', '贵', '州', '师', '范', '大', '学']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_学校', 'M_学校', 'M_学校', 'M_学校', 'M_学校', 'E_学校']"
67,"['《', '古', '城', '堡', '》', '是', '岳', '夏', '的', '音', '乐', '作', '品', '，', '收', '录', '在', '《', '爱', '你', '胜', '过', '爱', '自', '己', '》', '专', '辑', '中']","['O', 'B_歌曲', 'M_歌曲', 'E_歌曲', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'M_音乐专辑', 'E_音乐专辑', 'O', 'O', 'O', 'O']"
68,"['何', '炅', '：', '对', '于', '自', '己', '首', '次', '独', '挑', '大', '梁', '充', '满', '自', '信', '并', '表', '示', '毫', '无', '压', '力', '，', '《', '栀', '子', '花', '开', '》', '拍', '摄', '首', '日', '，', '他', '便', '挑', '战', '了', '需', '要', '调', '控', '现', '场', '2', '0', '0', '多', '人', '的', '大', '场', '面', '戏', '份', '，', '他', '时', '而', '手', '中', '拿', '着', '对', '讲', '机', '坐', '在', '监', '视', '器', '旁', '边', '紧', '盯', '拍', '摄', '，', '时', '而', '深', '情', '并', '茂', '地', '为', '演', '员', '讲', '戏', '，', '充', '分', '表', '现', '出', '了', '作', '为', '导', '演', '的', '专', '业', '素', '养', '、', '与', '执', '着', '敬', '业', '的', '精', '神']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_影视作品', 'M_影视作品', 'M_影视作品', 'E_影视作品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
